INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
University of San Francisco,San Francisco,CA,https://www.usfca.edu,2,8,11,37.775564,-122.450977,17,16,0.6005,565,580,565,26,26,25,9,1152,58039,41450,41450,0.8717,70600,54700,58700,62200,64600,0.3778,0.6222
William Jessup University,Rocklin,CA,WWW.JESSUP.EDU,2,8,41,38.819494,-121.292968,22,10,0.7581,510,490,495,22,21,21,NULL,1009,37335,24990,24990,0.7911,41000,37600,35700,38300,41000,0.42,0.58
San Jose State University,San Jose,CA,www.sjsu.edu,1,8,11,37.335201,-121.881214,18,15,0.5985,505,535,NULL,22,21,23,NULL,1038,21112,7323,18483,0.8661,60200,43400,49200,51800,57300,0.5177,0.4823
Santa Clara University,Santa Clara,CA,www.scu.edu,2,8,12,37.352706,-121.938189,18,14,0.4935,635,665,NULL,30,NULL,NULL,NULL,1309,59020,43812,43812,0.962,79500,53800,64000,68400,74800,0.5041,0.4959
Scripps College,Claremont,CA,www.scrippscollege.edu,2,8,21,34.103655,-117.711336,21,8,0.284,695,665,680,31,32,29,9,1360,61370,47378,47378,0.9449,56600,32500,41100,43300,47300,0,1
Simpson University,Redding,CA,www.simpsonu.edu,2,8,13,40.61331,-122.333048,20,10,0.5736,515,515,495,22,22,22,NULL,1024,35070,24300,24300,0.7315,37900,31900,32500,33400,34900,0.3408,0.6592
Saint Mary's College of California,Moraga,CA,www.stmarys-ca.edu,2,8,41,37.83997,-122.106795,18,14,0.7595,545,555,560,25,25,25,8,1109,58362,41380,41380,0.8891,68600,41700,56200,52200,65500,0.4134,0.5866
Sonoma State University,Rohnert Park,CA,www.sonoma.edu,1,8,21,38.341023,-122.673261,18,13,0.8002,495,495,NULL,21,21,21,NULL,984,22604,7276,18436,0.8132,49400,36800,41900,43900,47400,0.3789,0.6211
Vanguard University of Southern California,Costa Mesa,CA,www.vanguard.edu,2,8,12,33.662686,-117.900911,20,9,0.58,495,475,NULL,21,20,21,NULL,970,42756,30050,30050,0.7538,44600,36600,35500,41000,43800,0.3395,0.6605
Southern California Institute of Architecture,Los Angeles,CA,www.sciarc.edu,2,8,11,34.04365,-118.232703,30,6,0.8079,521,642,549,24,23,26,9,1151,58142,40262,40262,0.9688,49000,36000,39100,39900,38500,0.6502,0.3498
University of Southern California,Los Angeles,CA,www.usc.edu/,2,8,11,34.021058,-118.283858,15,16,0.1802,670,710,690,31,32,31,NULL,1380,62092,48280,48280,0.9668,81300,62900,68800,74300,72800,0.4945,0.5055
Westmont College,Santa Barbara,CA,www.westmont.edu,2,8,22,34.449265,-119.661932,21,11,0.7936,590,580,580,26,28,26,NULL,1175,53670,39990,39990,0.9127,51700,35300,41400,43600,47800,0.3978,0.6022
Whittier College,Whittier,CA,www.whittier.edu,2,8,21,33.977625,-118.028402,21,11,0.6188,525,540,525,23,NULL,NULL,NULL,1061,50361,41836,41836,0.8727,48200,33500,37400,41000,46500,0.4483,0.5517
Stanford University,Stanford,CA,www.stanford.edu/,2,8,21,37.426967,-122.168826,15,17,0.0509,730,745,740,33,34,33,NULL,1465,60311,45195,45195,0.9845,125900,94900,98600,122100,109000,0.5278,0.4722
California State University-San Marcos,San Marcos,CA,www.csusm.edu,1,8,21,33.129115,-117.158013,19,17,0.618,475,480,NULL,20,19,20,NULL,948,17692,7169,18329,0.8276,49300,36900,41200,42300,47300,0.3957,0.6043
California State University-Monterey Bay,Seaside,CA,www.csumb.edu,1,8,22,36.653724,-121.799216,19,13,0.6936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18655,5963,17123,0.8341,43300,32900,37500,38200,41900,0.3795,0.6205
Adams State University,Alamosa,CO,www.adams.edu,1,7,33,37.477238,-105.880943,18,10,0.6529,475,509,NULL,20,19,20,NULL,955,19043,8014,18814,0.5829,37700,26600,31500,32200,34800,0.5156,0.4844
University of Colorado Denver/Anschutz Medical Campus,Denver,CO,www.ucdenver.edu/,1,7,11,39.74603,-104.999181,16,15,0.7299,545,550,NULL,23,23,23,NULL,1055,19096,8500,22852,0.7169,74600,47800,58300,59900,86000,0.4702,0.5298
University of Colorado Colorado Springs,Colorado Springs,CO,www.uccs.edu,1,7,11,38.892735,-104.800296,18,12,0.924,540,545,535,24,23,23,8,1089,18890,7462,17494,0.6614,45000,34500,39400,41400,44400,0.4757,0.5243
University of Colorado Boulder,Boulder,CO,www.colorado.edu,1,7,13,40.004415,-105.267061,15,16,0.8416,575,600,NULL,27,27,27,NULL,1207,28887,10789,33151,0.8381,55800,38700,43900,47000,52400,0.5595,0.4405
Colorado Christian University,Lakewood,CO,WWW.CCU.EDU,2,7,12,39.711701,-105.094836,19,12,0.9432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38130,26430,26430,0.7205,42200,32400,37600,40300,44500,0.3361,0.6639
Colorado College,Colorado Springs,CO,www.coloradocollege.edu,2,7,11,38.84657,-104.82422,21,11,0.179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57400,46410,46410,0.9406,47800,32100,34200,37600,41500,0.4656,0.5344
Colorado School of Mines,Golden,CO,www.mines.edu,1,7,21,39.75079,-105.227148,16,13,0.3647,635,680,605,30,29,31,9,1333,30154,16918,33598,0.9371,84700,67200,72900,80900,77800,0.7337,0.2663
Colorado State University-Fort Collins,Fort Collins,CO,www.colostate.edu,1,7,12,40.574759,-105.08083,15,16,0.8048,565,575,NULL,25,25,25,NULL,1128,22929,9897,26277,0.8504,50800,36400,41000,43600,47300,0.4846,0.5154
University of Denver,Denver,CO,www.du.edu,2,7,11,39.695954,-104.964625,16,13,0.7649,595,610,565,28,28,27,9,1231,55476,42090,42090,0.8642,60700,47800,51700,53000,58000,0.4646,0.5354
Fort Lewis College,Durango,CO,fortlewis.edu/,1,7,32,37.275428,-107.867003,21,13,0.9082,546,515,NULL,22,21,22,NULL,1020,21691,7252,17780,0.5238,39100,28700,32300,33300,35900,0.5151,0.4849
Colorado Mesa University,Grand Junction,CO,www.coloradomesa.edu,1,7,13,39.076354,-108.540281,22,12,0.8227,477,490,NULL,21,20,21,NULL,970,18169,7116,17720,0.656,38600,32600,34800,36000,37900,0.4656,0.5344
Metropolitan State University of Denver,Denver,CO,www.msudenver.edu/,1,7,11,39.742248,-105.002391,19,15,0.6511,530,510,NULL,21,20,20,NULL,973,14522,6070,18888,0.625,42100,33200,36300,37700,40300,0.4669,0.5331
Naropa University,Boulder,CO,www.naropa.edu,2,7,13,40.014816,-105.267073,18,6,0.7006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43638,29970,29970,0.7027,26700,19300,22400,23600,25200,0.3433,0.6567
University of Northern Colorado,Greeley,CO,www.unco.edu,1,7,13,40.403178,-104.701721,16,16,0.7088,525,530,NULL,22,22,22,NULL,1033,19187,7733,19277,0.6809,43600,33300,36500,38300,41000,0.363,0.637
Regis University,Denver,CO,www.regis.edu/,2,7,11,39.78976,-105.031385,18,13,0.9604,540,530,530,25,25,24,NULL,1108,44191,33060,33060,0.7789,57200,50500,52800,55400,56900,0.3901,0.6099
Colorado State University-Pueblo,Pueblo,CO,www.csupueblo.edu,1,7,12,38.309219,-104.579846,19,12,0.9278,485,495,NULL,21,20,21,NULL,971,17795,7834,18775,0.6322,39500,33000,33900,36100,38200,0.4753,0.5247
Western State Colorado University,Gunnison,CO,www.western.edu,1,7,33,38.547421,-106.91971,20,10,0.9741,495,424,NULL,22,21,21,NULL,990,19547,7874,18319,0.6968,39700,29500,32500,34400,37800,0.6028,0.3972
Johnson & Wales University-Denver,Denver,CO,www.jwu.edu,2,7,11,39.747969,-104.905511,23,10,0.8221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40171,28539,28539,0.6897,38800,30700,33800,35400,37000,0.3994,0.6006
University of Bridgeport,Bridgeport,CT,www.bridgeport.edu,2,1,12,41.165587,-73.189352,18,13,0.6072,450,450,450,19,17,19,NULL,899,46680,29920,29920,0.6704,44700,34700,40100,39100,42600,0.3452,0.6548
Central Connecticut State University,New Britain,CT,www.ccsu.edu,1,1,21,41.690258,-72.770094,18,12,0.6044,505,510,495,22,21,20,9,1015,20543,8877,20612,0.8028,47500,36500,40900,42600,44600,0.528,0.472
Connecticut College,New London,CT,www.conncoll.edu,2,1,13,41.379833,-72.107321,21,11,0.376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60682,47740,47740,0.9121,58300,39000,43800,49300,53500,0.3824,0.6176
University of Connecticut,Storrs,CT,uconn.edu/,1,1,21,41.806261,-72.247969,15,17,0.4996,600,640,610,28,NULL,NULL,NULL,1246,26966,12700,32880,0.9344,59600,45600,51100,55200,56600,0.5037,0.4963
Eastern Connecticut State University,Willimantic,CT,www.easternct.edu/,1,1,31,41.721673,-72.218753,20,14,0.631,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23717,9560,21295,0.7705,46200,35300,38600,40500,43100,0.4774,0.5226
Fairfield University,Fairfield,CT,fairfield.edu/,2,1,21,41.160732,-73.25778,18,14,0.7153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57966,43770,43770,0.8879,76200,53600,61400,64600,72500,0.4069,0.5931
University of Hartford,West Hartford,CT,www.hartford.edu,2,1,12,41.796485,-72.714965,17,14,0.7213,495,500,NULL,22,NULL,NULL,NULL,1000,47114,35444,35444,0.7418,50300,36100,39800,42000,47100,0.5002,0.4998
Mitchell College,New London,CT,www.mitchell.edu,2,1,13,41.328075,-72.095337,22,8,0.7004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44994,30012,30012,0.5909,32800,24700,27700,28600,33400,0.5155,0.4845
University of New Haven,West Haven,CT,www.newhaven.edu,2,1,21,41.291314,-72.961472,18,14,0.8086,520,535,520,24,22,23,NULL,1063,49390,34630,34630,0.7967,50700,39300,44700,46000,48300,0.5038,0.4962
Post University,Waterbury,CT,www.post.edu/,3,1,22,41.535334,-73.080525,18,12,0.8707,425,430,435,14,NULL,NULL,NULL,855,34350,16510,16510,0.4826,42400,34900,39300,39900,39000,0.4061,0.5939
Quinnipiac University,Hamden,CT,www.quinnipiac.edu,2,1,21,41.419527,-72.895542,18,14,0.6591,535,555,543,25,24,25,NULL,1104,55265,40670,40670,0.8479,65200,48500,54200,58500,60900,0.3983,0.6017
Sacred Heart University,Fairfield,CT,www.sacredheart.edu,2,1,21,41.221548,-73.24461,18,14,0.5715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52550,35750,35750,0.8224,58900,44600,49200,51400,57000,0.3601,0.6399
University of Saint Joseph,West Hartford,CT,www.usj.edu,2,1,13,41.783028,-72.730489,18,10,0.7997,480,485,490,21,19,20,7,969,46088,34755,34755,0.7908,50800,42200,46100,46600,48100,0.014,0.986
Southern Connecticut State University,New Haven,CT,www.southernct.edu,1,1,12,41.331852,-72.948806,18,13,0.7154,470,460,470,20,NULL,NULL,NULL,932,19704,9157,20937,0.7509,44100,35800,38800,40600,43700,0.3969,0.6031
Trinity College,Hartford,CT,www.Trincoll.edu,2,1,12,41.746746,-72.688684,21,11,0.3304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62310,49056,49056,0.8904,67600,49000,51500,55700,68900,0.5252,0.4748
Wesleyan University,Middletown,CT,www.wesleyan.edu,2,1,13,41.55678,-72.656755,21,14,0.2391,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62849,48272,48272,0.9649,60400,38500,41100,46500,57300,0.4775,0.5225
Western Connecticut State University,Danbury,CT,www.wcsu.edu,1,1,13,41.400365,-73.444264,19,13,0.4003,490,490,495,21,22,22,NULL,981,22558,9077,20812,0.7939,47000,35900,39300,42700,45200,0.4625,0.5375
Yale University,New Haven,CT,www.yale.edu,2,1,12,41.311158,-72.926688,15,17,0.063,755,750,750,33,NULL,NULL,NULL,1493,61620,45800,45800,0.9838,105200,75500,93200,100500,88700,0.5098,0.4902
Delaware State University,Dover,DE,www.desu.edu,1,2,13,39.187173,-75.54053,19,14,0.4374,445,450,430,19,19,18,NULL,894,20587,7336,15692,0.6891,36100,28200,30200,31900,34800,0.3716,0.6284
University of Delaware,Newark,DE,www.udel.edu/,1,2,21,39.6795744,-75.7529169,15,16,0.6783,585,605,585,27,27,27,9,1194,23357,12342,30692,0.9149,60400,43800,49600,53100,56200,0.4247,0.5753
Goldey-Beacom College,Wilmington,DE,www.gbc.edu,2,2,21,39.742464,-75.694018,29,10,0.5095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33225,22500,22500,0.7634,48100,34800,37900,39400,45400,0.4626,0.5374
Wesley College,Dover,DE,www.wesley.edu,2,2,13,39.16325,-75.527377,22,11,0.567,430,430,425,17,15,17,NULL,853,37617,24100,24100,0.54,45100,34500,38600,39800,43200,0.4423,0.5577
The Baptist College of Florida,Graceville,FL,www.baptistcollege.edu,2,5,32,30.956401,-85.519033,24,7,0.5556,545,465,NULL,20,23,22,NULL,962,16788,9700,9700,0.7209,35100,27100,27400,29600,34100,0.6256,0.3744
Barry University,Miami,FL,www.barry.edu,2,5,21,25.878865,-80.196136,17,12,0.4611,470,462,460,20,19,19,NULL,938,43885,28160,28160,0.6228,49700,43100,46500,44800,51500,0.3856,0.6144
Bethune-Cookman University,Daytona Beach,FL,www.cookman.edu,2,5,13,29.210193,-81.031429,21,13,0.6371,405,395,390,17,16,16,NULL,803,27130,14410,14410,0.6598,32400,24000,26800,27200,32000,0.4113,0.5887
Lynn University,Boca Raton,FL,www.lynn.edu,2,5,13,26.382777,-80.123851,18,11,0.7487,490,483,480,21,20,20,NULL,980,49535,35050,35050,0.694,45100,35500,38000,39100,39900,0.5317,0.4683
Carlos Albizu University-Miami,Miami,FL,www.albizu.edu,2,5,21,25.795162,-80.355002,26,6,0.3529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30878,12240,12240,0.5556,32100,30300,31100,32000,29700,0.2634,0.7366
Johnson University Florida,Kissimmee,FL,www.johnsonu.edu/florida,2,5,21,28.301869,-81.362512,24,8,0.3533,480,470,460,20,19,20,NULL,940,20568,14270,14270,0.3864,29900,25100,29000,28500,32700,0.4864,0.5136
University of Central Florida,Orlando,FL,www.ucf.edu/,1,5,21,28.60106,-81.198805,15,15,0.4961,590,595,560,26,NULL,NULL,NULL,1185,19752,6368,22467,0.875,48800,36600,40700,42800,46700,0.452,0.548
Clearwater Christian College,Clearwater,FL,www.clearwater.edu,2,5,12,27.963556,-82.697305,22,8,0.6192,495,485,NULL,21,20,20,NULL,974,28527,17865,17865,0.6,39700,27800,35100,38000,36700,0.5232,0.4768
Eckerd College,Saint Petersburg,FL,www.eckerd.edu,2,5,12,27.718996,-82.685992,21,11,0.7274,570,555,NULL,26,25,24,NULL,1153,51708,38668,38668,0.8093,49100,35700,39100,39000,42300,0.3797,0.6203
Edward Waters College,Jacksonville,FL,www.ewc.edu,2,5,11,30.34513,-81.684817,22,8,0.5295,420,405,400,17,15,17,NULL,825,23235,12525,12525,0.5026,28500,22600,24900,24200,27900,0.5383,0.4617
Embry-Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,www.erau.edu,2,5,13,29.189244,-81.0495,18,13,0.7306,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46614,31948,31948,0.7922,65700,49700,54700,59300,61400,0.8151,0.1849
Florida Agricultural and Mechanical University,Tallahassee,FL,www.famu.edu,1,5,12,30.428554,-84.285644,16,13,0.4895,477,465,464,20,19,20,7,948,19395,5785,17725,0.8068,44000,31400,38500,38300,43500,0.3795,0.6205
Florida Atlantic University,Boca Raton,FL,www.fau.edu/,1,5,13,26.372536,-80.102293,16,15,0.6603,525,525,515,23,23,22,8,1058,19310,4831,17276,0.7511,46000,35700,39200,41200,45200,0.435,0.565
Flagler College-St Augustine,Saint Augustine,FL,www.flagler.edu,2,5,23,29.89335,-81.315256,22,10,0.4788,535,515,510,23,23,22,NULL,1058,29138,16180,16180,0.6874,38800,32500,33300,34900,38600,0.4012,0.5988
Florida College,Temple Terrace,FL,www.floridacollege.edu,2,5,21,28.034911,-82.383446,23,8,0.7659,530,525,504,23,22,21,7,1063,26750,15330,15330,0.6402,42600,28900,32500,35000,38500,0.4991,0.5009
Florida Institute of Technology,Melbourne,FL,www.fit.edu,2,5,13,28.064503,-80.624628,16,13,0.6157,560,595,NULL,27,26,26,NULL,1176,51312,37990,37990,0.7554,57700,43200,49500,50300,53500,0.7201,0.2799
Florida International University,Miami,FL,www.fiu.edu,1,5,21,25.757111,-80.377591,15,15,0.5278,545,535,535,24,23,24,8,1089,18784,6497,18895,0.8424,49200,37300,41700,43400,48000,0.4427,0.5573
Florida Memorial University,Miami Gardens,FL,www.fmuniv.edu,2,5,21,25.917854,-80.270672,22,10,0.2054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25090,14776,14776,0.6256,29400,22600,24900,24900,29900,0.3857,0.6143
Florida Southern College,Lakeland,FL,www.flsouthern.edu,2,5,13,28.031507,-81.945791,20,11,0.4481,570,560,540,26,24,26,NULL,1147,40347,29990,29990,0.8057,42200,33800,36200,36700,38800,0.3737,0.6263
Florida State University,Tallahassee,FL,www.fsu.edu,1,5,12,30.4421,-84.294801,15,15,0.5539,605,600,600,28,NULL,NULL,NULL,1228,21408,6507,21673,0.9226,50200,37400,41900,44700,48000,0.4513,0.5487
University of Florida,Gainesville,FL,www.ufl.edu/,1,5,12,29.649428,-82.339958,15,15,0.4561,625,640,625,29,29,28,9,1273,20085,6313,28591,0.9611,60300,46300,50700,54300,56600,0.4502,0.5498
Jacksonville University,Jacksonville,FL,www.jacksonville.edu,2,5,11,30.350349,-81.60706,18,10,0.5607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42630,31370,31370,0.7274,53100,42800,45900,49100,50200,0.3521,0.6479
Keiser University-Ft Lauderdale,Fort Lauderdale,FL,www.keiseruniversity.edu,2,5,12,26.185869,-80.163959,23,15,0.4868,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27463,16936,16936,0.7544,33500,30500,31500,31500,32700,0.3016,0.6984
University of Miami,Coral Gables,FL,www.miami.edu/,2,5,21,25.720406,-80.27645,15,16,0.3818,645,675,640,30,31,30,9,1330,59850,44350,44350,0.9262,65100,51700,56300,60400,59500,0.4901,0.5099
University of North Florida,Jacksonville,FL,www.unf.edu,1,5,11,30.270917,-81.507853,18,15,0.6057,585,570,550,24,24,23,8,1133,20102,6385,20789,0.8284,46000,36200,39300,41500,44800,0.4499,0.5501
Northwood University-Florida,West Palm Beach,FL,www.northwood.edu,2,5,13,26.714688,-80.104138,29,7,0.3979,450,475,420,19,18,17,NULL,919,35049,23132,23132,0.6098,48300,43400,42600,46400,47500,0.5531,0.4469
Nova Southeastern University,Fort Lauderdale,FL,www.nova.edu,2,5,21,26.079337,-80.24248,16,15,0.4881,560,565,NULL,26,26,25,NULL,1143,42261,26700,26700,0.7427,55200,46300,49200,49800,55200,0.3093,0.6907
Palm Beach Atlantic University,West Palm Beach,FL,www.pba.edu,2,5,13,26.704629,-80.049758,18,13,0.9527,530,514,505,24,24,22,NULL,1071,38513,26274,26274,0.737,43600,36100,40400,41100,42100,0.3427,0.6573
Ringling College of Art and Design,Sarasota,FL,www.ringling.edu,2,5,13,27.35963,-82.548598,30,11,0.8522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55704,40040,40040,0.8327,43100,35100,34600,36600,42200,0.4038,0.5962
Rollins College,Winter Park,FL,www.rollins.edu,2,5,21,28.591992,-81.348716,18,11,0.5729,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57686,43080,43080,0.8256,48800,36000,42200,44200,44900,0.4094,0.5906
Saint Leo University,Saint Leo,FL,www.saintleo.edu,2,5,23,28.336776,-82.257287,18,16,0.7216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33355,20420,20420,0.6823,48700,40300,45100,44500,48700,0.4142,0.5858
University of South Florida-Main Campus,Tampa,FL,www.usf.edu,1,5,11,28.056647,-82.415876,15,15,0.5316,575,585,555,26,26,25,8,1162,19306,6410,17324,0.8863,45200,35200,38600,40500,44300,0.4535,0.5465
St Thomas University,Miami Gardens,FL,www.stu.edu,2,5,21,25.920915,-80.256265,18,10,0.849,465,460,445,19,19,19,NULL,919,40271,27150,27150,0.7216,52600,45800,54000,52500,48600,0.4855,0.5145
Stetson University,DeLand,FL,www.stetson.edu,2,5,22,29.036295,-81.301604,19,14,0.6124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52355,40040,40040,0.7852,44700,36100,37800,40900,45900,0.4254,0.5746
Southeastern University,Lakeland,FL,www.seu.edu/,2,5,13,28.031864,-81.918997,19,14,0.4394,495,465,480,21,21,20,NULL,965,31855,22202,22202,0.6576,35200,28800,29900,31900,34100,0.4498,0.5502
The University of Tampa,Tampa,FL,www.ut.edu,2,5,11,27.947225,-82.465582,18,14,0.5188,535,540,530,25,24,24,8,1094,38635,26330,26330,0.7187,48600,37800,42300,44700,46100,0.435,0.565
Trinity Baptist College,Jacksonville,FL,www.tbc.edu,2,5,11,30.323755,-81.705655,24,8,0.6368,454,458,437,19,17,19,8,899,17757,10110,10110,0.4667,31500,26000,26200,27700,30100,0.6278,0.3722
Warner University,Lake Wales,FL,www.warner.edu,2,5,41,27.825751,-81.599972,22,10,0.26,429,425,NULL,18,NULL,NULL,NULL,863,29323,18966,18966,0.731,45800,34800,40800,37200,47200,0.5183,0.4817
Webber International University,Babson Park,FL,www.webber.edu,2,5,31,27.838798,-81.532325,22,8,0.5056,470,480,NULL,20,19,18,NULL,950,36402,24034,24034,0.5659,37400,29200,29100,31300,37400,0.6827,0.3173
The University of West Florida,Pensacola,FL,uwf.edu,1,5,13,30.542855,-87.218125,17,12,0.4167,520,505,495,24,23,22,7,1065,17697,6360,19241,0.7394,40200,30900,34600,36000,38800,0.4253,0.5747
Hodges University,Naples,FL,www.hodges.edu,2,5,21,26.277222,-81.741241,20,9,0.7429,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23892,13220,13220,0.6,42400,32000,40500,39100,41900,0.3667,0.6333
Everglades University,Boca Raton,FL,www.EvergladesUniversity.edu,2,5,13,26.391218,-80.108331,22,9,0.8588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38384,16000,16000,0.7547,47500,40500,43300,45800,46600,0.4727,0.5273
Johnson & Wales University-North Miami,North Miami,FL,www.jwu.edu,2,5,21,25.894337,-80.164797,22,11,0.7004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40291,28539,28539,0.6949,38800,30700,33800,35400,37000,0.364,0.636
Embry-Riddle Aeronautical University-Worldwide,Daytona Beach,FL,www.erau.edu,2,5,13,29.18927,-81.04951,28,12,0.6876,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21412,8040,8040,0.6618,65700,49700,54700,59300,61400,0.8845,0.1155
Florida Gulf Coast University,Fort Myers,FL,www.fgcu.edu,1,5,21,26.464262,-81.773578,18,16,0.5888,530,520,525,23,23,23,8,1059,17539,6118,25162,0.7819,45900,35700,37400,38600,42700,0.4428,0.5572
University of South Florida-St Petersburg,St. Petersburg,FL,www.usfsp.edu,1,5,12,27.762618,-82.635657,19,12,0.3534,590,570,565,26,26,25,8,1162,18325,5821,16735,0.6506,45200,35200,38600,40500,44300,0.3902,0.6098
University of South Florida-Sarasota-Manatee,Sarasota,FL,usfsm.edu/,1,5,21,27.391766,-82.562951,20,9,0.3393,570,550,540,24,24,24,7,1105,13925,5587,16501,0.75,45200,35200,38600,40500,44300,0.4024,0.5976
Abraham Baldwin Agricultural College,Tifton,GA,www.abac.edu,1,5,32,31.481889,-83.528281,23,10,0.7726,465,460,NULL,20,19,19,NULL,927,11674,3394,9839,0.5946,35600,27700,31100,31100,34600,0.475,0.525
Agnes Scott College,Decatur,GA,www.agnesscott.edu,2,5,21,33.769996,-84.29563,21,8,0.6772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46124,35982,35982,0.8175,42400,26300,34200,39600,42100,0,1
Albany State University,Albany,GA,www.asurams.edu/,1,5,13,31.571395,-84.14306,19,13,0.4729,450,430,NULL,18,19,18,NULL,875,18488,5192,15196,0.687,35400,26300,29600,29300,33700,0.3275,0.6725
